timestamp,memory_usage_gb,unit
2024-04-03 14:57:08,10.01,GB
2024-04-03 14:57:10,10.093,GB
2024-04-03 14:57:11,10.162,GB
2024-04-03 14:57:13,9.592,GB
2024-04-03 14:57:14,7.848,GB
2024-04-03 14:57:16,7.886,GB
2024-04-03 14:57:17,7.89,GB
2024-04-03 14:57:19,7.911,GB
2024-04-03 14:57:20,7.924,GB
2024-04-03 14:57:22,7.962,GB
2024-04-03 14:57:23,8.017,GB
2024-04-03 14:57:25,8.03,GB
2024-04-03 14:57:26,7.965,GB
2024-04-03 14:57:28,7.986,GB
2024-04-03 14:57:29,7.994,GB
2024-04-03 14:57:31,7.931,GB
2024-04-03 14:57:32,7.93,GB
2024-04-03 14:57:34,7.985,GB
2024-04-03 14:57:35,8.037,GB
2024-04-03 14:57:37,8.1,GB
2024-04-03 14:57:39,6.155,GB
2024-04-03 14:57:40,6.173,GB
2024-04-03 14:57:42,6.274,GB
2024-04-03 14:57:44,6.364,GB
2024-04-03 14:57:45,6.486,GB
2024-04-03 14:57:47,6.594,GB
2024-04-03 14:57:48,6.732,GB
2024-04-03 14:57:50,6.871,GB
2024-04-03 14:57:51,7.012,GB
2024-04-03 14:57:53,7.157,GB
2024-04-03 14:57:54,7.294,GB
2024-04-03 14:57:56,7.44,GB
2024-04-03 14:57:57,5.587,GB
2024-04-03 14:57:59,5.725,GB
2024-04-03 14:58:00,5.869,GB
2024-04-03 14:58:02,5.964,GB
2024-04-03 14:58:03,6.106,GB
2024-04-03 14:58:05,6.252,GB
2024-04-03 14:58:06,6.387,GB
2024-04-03 14:58:08,6.542,GB
2024-04-03 14:58:09,6.733,GB
2024-04-03 14:58:11,6.925,GB
2024-04-03 14:58:13,7.112,GB
2024-04-03 14:58:14,7.3,GB
2024-04-03 14:58:16,7.479,GB
2024-04-03 14:58:17,7.665,GB
2024-04-03 14:58:19,7.843,GB
2024-04-03 14:58:20,8.021,GB
2024-04-03 14:58:22,8.115,GB
2024-04-03 14:58:23,6.199,GB
2024-04-03 14:58:25,6.356,GB
2024-04-03 14:58:26,6.513,GB
2024-04-03 14:58:28,6.679,GB
2024-04-03 14:58:29,6.859,GB
2024-04-03 14:58:31,7.047,GB
2024-04-03 14:58:32,7.231,GB
2024-04-03 14:58:34,7.411,GB
2024-04-03 14:58:35,7.595,GB
2024-04-03 14:58:37,7.775,GB
2024-04-03 14:58:38,7.95,GB
2024-04-03 14:58:40,8.131,GB
2024-04-03 14:58:41,8.309,GB
2024-04-03 14:58:43,8.491,GB
2024-04-03 14:58:44,8.671,GB
2024-04-03 14:58:46,8.849,GB
2024-04-03 14:58:47,9.033,GB
2024-04-03 14:58:49,9.216,GB
2024-04-03 14:58:50,9.391,GB
2024-04-03 14:58:52,9.537,GB
2024-04-03 14:58:53,9.681,GB
2024-04-03 14:58:55,9.816,GB
2024-04-03 14:58:56,9.957,GB
2024-04-03 14:58:58,10.08,GB
2024-04-03 14:58:59,10.19,GB
2024-04-03 14:59:01,10.277,GB
2024-04-03 14:59:02,10.365,GB
2024-04-03 14:59:04,10.467,GB
2024-04-03 14:59:05,10.549,GB
2024-04-03 14:59:07,10.605,GB
2024-04-03 14:59:08,10.625,GB
2024-04-03 14:59:10,10.643,GB
2024-04-03 14:59:11,10.656,GB
2024-04-03 14:59:13,10.669,GB
2024-04-03 14:59:14,10.682,GB
2024-04-03 14:59:16,10.68,GB
2024-04-03 14:59:17,10.657,GB
2024-04-03 14:59:19,10.68,GB
2024-04-03 14:59:20,10.713,GB
2024-04-03 14:59:22,10.78,GB
2024-04-03 14:59:23,10.718,GB
2024-04-03 14:59:25,8.934,GB
2024-04-03 14:59:26,8.926,GB
2024-04-03 14:59:28,8.958,GB
2024-04-03 14:59:29,9.028,GB
2024-04-03 14:59:31,9.036,GB
2024-04-03 14:59:32,9.05,GB
2024-04-03 14:59:34,9.057,GB
2024-04-03 14:59:35,9.097,GB
2024-04-03 14:59:36,9.075,GB
2024-04-03 14:59:38,9.082,GB
2024-04-03 14:59:39,9.134,GB
2024-04-03 14:59:41,9.143,GB
2024-04-03 14:59:42,9.149,GB
2024-04-03 14:59:44,9.196,GB
2024-04-03 14:59:45,9.177,GB
2024-04-03 14:59:47,9.229,GB
2024-04-03 14:59:48,9.285,GB
2024-04-03 14:59:50,9.334,GB
2024-04-03 14:59:51,9.396,GB
2024-04-03 14:59:53,9.407,GB
2024-04-03 14:59:54,9.501,GB
2024-04-03 14:59:56,9.549,GB
2024-04-03 14:59:57,9.649,GB
2024-04-03 14:59:59,9.758,GB
2024-04-03 15:00:00,9.915,GB
2024-04-03 15:00:02,10.094,GB
2024-04-03 15:00:03,10.274,GB
2024-04-03 15:00:05,10.447,GB
2024-04-03 15:00:07,8.169,GB
2024-04-03 15:00:08,8.353,GB
2024-04-03 15:00:10,8.552,GB
2024-04-03 15:00:11,8.747,GB
2024-04-03 15:00:13,8.929,GB
2024-04-03 15:00:14,9.111,GB
2024-04-03 15:00:16,9.304,GB
2024-04-03 15:00:17,9.484,GB
2024-04-03 15:00:19,9.669,GB
2024-04-03 15:00:20,9.863,GB
2024-04-03 15:00:22,10.057,GB
2024-04-03 15:00:24,10.245,GB
2024-04-03 15:00:25,10.433,GB
2024-04-03 15:00:27,10.616,GB
2024-04-03 15:00:28,10.806,GB
2024-04-03 15:00:30,10.985,GB
2024-04-03 15:00:31,10.179,GB
2024-04-03 15:00:33,8.893,GB
2024-04-03 15:00:34,9.079,GB
2024-04-03 15:00:36,9.268,GB
2024-04-03 15:00:38,9.454,GB
2024-04-03 15:00:39,7.236,GB
2024-04-03 15:00:41,7.422,GB
2024-04-03 15:00:42,7.609,GB
2024-04-03 15:00:44,7.784,GB
2024-04-03 15:00:45,7.966,GB
2024-04-03 15:00:47,8.153,GB
2024-04-03 15:00:48,8.333,GB
2024-04-03 15:00:50,8.519,GB
2024-04-03 15:00:51,8.701,GB
2024-04-03 15:00:53,8.886,GB
2024-04-03 15:00:54,9.072,GB
2024-04-03 15:00:56,9.25,GB
2024-04-03 15:00:57,9.424,GB
2024-04-03 15:00:58,9.59,GB
2024-04-03 15:01:00,9.771,GB
2024-04-03 15:01:02,9.954,GB
2024-04-03 15:01:03,10.149,GB
2024-04-03 15:01:05,10.331,GB
2024-04-03 15:01:06,10.506,GB
2024-04-03 15:01:08,10.679,GB
2024-04-03 15:01:09,10.855,GB
2024-04-03 15:01:11,10.989,GB
2024-04-03 15:01:12,11.139,GB
2024-04-03 15:01:14,11.28,GB
2024-04-03 15:01:15,11.415,GB
2024-04-03 15:01:17,11.512,GB
2024-04-03 15:01:18,11.608,GB
2024-04-03 15:01:20,11.627,GB
2024-04-03 15:01:21,11.693,GB
2024-04-03 15:01:23,11.753,GB
2024-04-03 15:01:24,11.8,GB
2024-04-03 15:01:26,11.841,GB
2024-04-03 15:01:27,11.83,GB
2024-04-03 15:01:29,11.841,GB
2024-04-03 15:01:30,11.854,GB
2024-04-03 15:01:32,11.842,GB
2024-04-03 15:01:33,11.859,GB
2024-04-03 15:01:35,11.842,GB
2024-04-03 15:01:36,8.304,GB
2024-04-03 15:01:38,7.045,GB
2024-04-03 15:01:39,7.05,GB
2024-04-03 15:01:41,7.109,GB
2024-04-03 15:01:42,7.121,GB
2024-04-03 15:01:44,7.116,GB
2024-04-03 15:01:45,7.106,GB
2024-04-03 15:01:47,7.128,GB
2024-04-03 15:01:48,7.203,GB
2024-04-03 15:01:50,7.262,GB
2024-04-03 15:01:51,7.273,GB
2024-04-03 15:01:52,7.275,GB
2024-04-03 15:01:54,7.312,GB
2024-04-03 15:01:55,7.347,GB
2024-04-03 15:01:57,7.365,GB
2024-04-03 15:01:58,7.386,GB
2024-04-03 15:02:00,7.393,GB
2024-04-03 15:02:01,7.4,GB
2024-04-03 15:02:03,7.405,GB
2024-04-03 15:02:04,7.373,GB
2024-04-03 15:02:06,7.375,GB
2024-04-03 15:02:07,7.43,GB
2024-04-03 15:02:09,7.484,GB
2024-04-03 15:02:10,7.562,GB
2024-04-03 15:02:12,7.687,GB
2024-04-03 15:02:13,7.715,GB
2024-04-03 15:02:15,7.871,GB
2024-04-03 15:02:16,8.0,GB
2024-04-03 15:02:18,8.135,GB
2024-04-03 15:02:19,8.293,GB
2024-04-03 15:02:21,8.475,GB
2024-04-03 15:02:22,8.664,GB
2024-04-03 15:02:24,8.853,GB
2024-04-03 15:02:25,9.044,GB
2024-04-03 15:02:27,9.241,GB
2024-04-03 15:02:28,9.425,GB
2024-04-03 15:02:30,9.602,GB
2024-04-03 15:02:31,9.78,GB
2024-04-03 15:02:33,9.947,GB
2024-04-03 15:02:34,10.128,GB
2024-04-03 15:02:35,10.296,GB
2024-04-03 15:02:37,10.467,GB
2024-04-03 15:02:38,10.641,GB
2024-04-03 15:02:40,10.809,GB
2024-04-03 15:02:41,10.99,GB
2024-04-03 15:02:43,9.829,GB
2024-04-03 15:02:44,8.72,GB
2024-04-03 15:02:46,8.88,GB
2024-04-03 15:02:47,9.066,GB
2024-04-03 15:02:49,9.185,GB
2024-04-03 15:02:50,6.469,GB
2024-04-03 15:02:52,6.621,GB
2024-04-03 15:02:53,6.778,GB
2024-04-03 15:02:55,6.918,GB
2024-04-03 15:02:56,7.075,GB
2024-04-03 15:02:58,7.217,GB
2024-04-03 15:02:59,7.363,GB
2024-04-03 15:03:01,7.493,GB
2024-04-03 15:03:02,7.635,GB
2024-04-03 15:03:04,7.795,GB
2024-04-03 15:03:05,7.929,GB
2024-04-03 15:03:07,8.064,GB
2024-04-03 15:03:08,8.188,GB
2024-04-03 15:03:10,8.326,GB
2024-04-03 15:03:11,8.43,GB
2024-04-03 15:03:13,8.536,GB
2024-04-03 15:03:14,8.625,GB
2024-04-03 15:03:15,8.725,GB
2024-04-03 15:03:17,8.807,GB
2024-04-03 15:03:18,8.883,GB
2024-04-03 15:03:20,8.966,GB
2024-04-03 15:03:21,9.064,GB
2024-04-03 15:03:23,9.123,GB
2024-04-03 15:03:24,9.185,GB
2024-04-03 15:03:26,7.189,GB
2024-04-03 15:03:28,7.216,GB
2024-04-03 15:03:29,7.265,GB
2024-04-03 15:03:31,7.315,GB
2024-04-03 15:03:32,7.383,GB
2024-04-03 15:03:33,7.421,GB
2024-04-03 15:03:35,7.435,GB
2024-04-03 15:03:36,7.425,GB
2024-04-03 15:03:38,7.366,GB
2024-04-03 15:03:39,7.408,GB
2024-04-03 15:03:41,7.463,GB
2024-04-03 15:03:42,7.468,GB
2024-04-03 15:03:44,7.486,GB
2024-04-03 15:03:45,7.54,GB
2024-04-03 15:03:47,7.605,GB
2024-04-03 15:03:48,7.69,GB
2024-04-03 15:03:50,7.755,GB
2024-04-03 15:03:51,7.79,GB
2024-04-03 15:03:53,7.843,GB
2024-04-03 15:03:54,7.893,GB
2024-04-03 15:03:56,6.406,GB
2024-04-03 15:03:57,6.354,GB
2024-04-03 15:03:59,6.402,GB
2024-04-03 15:04:00,6.447,GB
2024-04-03 15:04:02,6.51,GB
2024-04-03 15:04:03,6.643,GB
2024-04-03 15:04:05,6.696,GB
2024-04-03 15:04:06,6.808,GB
2024-04-03 15:04:08,6.909,GB
2024-04-03 15:04:09,7.006,GB
2024-04-03 15:04:11,7.107,GB
2024-04-03 15:04:12,7.25,GB
2024-04-03 15:04:14,7.38,GB
2024-04-03 15:04:15,7.524,GB
2024-04-03 15:04:17,7.665,GB
2024-04-03 15:04:18,7.796,GB
2024-04-03 15:04:20,7.864,GB
2024-04-03 15:04:21,8.002,GB
2024-04-03 15:04:23,8.138,GB
2024-04-03 15:04:24,8.284,GB
2024-04-03 15:04:26,8.427,GB
2024-04-03 15:04:27,8.607,GB
2024-04-03 15:04:29,8.804,GB
2024-04-03 15:04:30,8.989,GB
2024-04-03 15:04:32,9.166,GB
2024-04-03 15:04:33,9.35,GB
2024-04-03 15:04:35,9.539,GB
2024-04-03 15:04:36,9.732,GB
2024-04-03 15:04:38,9.913,GB
2024-04-03 15:04:39,10.094,GB
2024-04-03 15:04:41,10.266,GB
2024-04-03 15:04:42,10.442,GB
2024-04-03 15:04:44,10.624,GB
2024-04-03 15:04:46,10.806,GB
2024-04-03 15:04:47,10.986,GB
2024-04-03 15:04:49,9.277,GB
2024-04-03 15:04:50,9.424,GB
2024-04-03 15:04:52,9.545,GB
2024-04-03 15:04:53,7.395,GB
2024-04-03 15:04:55,7.532,GB
2024-04-03 15:04:56,7.649,GB
2024-04-03 15:04:58,7.769,GB
2024-04-03 15:04:59,7.865,GB
2024-04-03 15:05:00,7.953,GB
2024-04-03 15:05:02,8.058,GB
2024-04-03 15:05:03,8.152,GB
